SMILES,CHEMSPIDER_ID,CHEMBL_ID,CHEMBL_KNOWN_DRUG,CHEMBL_ALTERNATE_NAME,CLINICALTRIALS_DB,CONCENTRATION_uM,
Clc1cc2nccc(NCC(O)CNc3c4c(ncc3)cc(Cl)cc4)c2cc1,191927,CHEMBL1098340,No,NSC-5485,0,10.0,
Clc1cc2nccc(Nc3cc(CN(CC)CC)c(O)cc3)c2cc1,2080,CHEMBL682,Yes,Amodiaquine|GNF-Pf-5648|SID50085969|SJ000110703|Camoquin|Flavoquine|,212,10.0,
Clc1ccc(Cl)cc1-c1nc(nc(n1)N)N,3621,CHEMBL136497,No,Irsogladine|SID29216078|Irsogladine Maleate|,0,10.0,
Clc1ccc(N2C(N=C(N=C2N)N)(C)C)cc1,8697,CHEMBL747,Yes,Cycloguanil|Malarone|,0,11.4,
Clc1ccc(N2C3=CC(=NC(C)C)C(Nc4ccc(Cl)cc4)=CC3=Nc3c2cccc3)cc1,16739850,CHEMBL1083384,No,SID144204067,0,10.0,
Clc1ccc(NC(=O)Nc2ccc(Oc3cc(ncc3)C(=O)NC)cc2)cc1C(F)(F)F,187440,CHEMBL1336,Yes,Sorafenib|BAY-43-9006|SID124893321|SID50100118|SID103904444|SID50112741|SID124893323|Nexavar|,1752,10.0,
Clc1ccc(NC(Nc2nc(cc(n2)NCCN(CC)CC)C)=N)cc1,19195,CHEMBL586816,No,,0,10.0,
Clc1ccc(N\C(=N\C(=NC(C)C)N)\N)cc1,4754,CHEMBL1377,Yes,Chloroguanide|Proguanil|SID11112433|,0,10.0,
Clc1ccc(OC(C(O)=O)(C)C)cc1,2695,CHEMBL683,No,SID11113721|Clofibric acid|SID26747130|SID26751908|SID124882396|SID11112452|Clofibric Acid|SID51085303|,7721,10.1,
Clc1ccc(OC(C(OCC)=O)(C)C)cc1,2694,CHEMBL565,Yes,Atromid-S|AY-61123|SID50106069|SID119396|SID57260455|Clofibrate|SID11110971|Chlorfenisate|SID85230976|SID90341380|ICI-28257|Atromid|,4,10.0,
Clc1ccc(OCC(=O)Nc2sc3cc(NC(=O)C)ccc3n2)cc1,932128,,,,0,10.0,
Clc1ccc(OCC(O)CO)cc1,7411,,,,0,10.0,
Clc1ccc(OCCCCCCC2(OC2)C(OCC)=O)cc1,110368,CHEMBL1531556,No,Rac-Etomoxir Ethyl Ester|SID26719759|,0,10.0,
Clc1ccc(S(=O)(=O)NC(=O)NCCC)cc1,2626,CHEMBL498,Yes,Chlorpropamide|SID50103916|SID11110918|SID56423142|SID17389965|Diabinese|Glucamide|SID855559|SID11110919|,3,10.0,
Clc1ccc(cc1)-c1c(nc(nc1N)N)CC,4819,CHEMBL36,Yes,SID50100376|SID124881964|SID69611|Pyrimethamine|SID104171273|SID11112140|SID144203883|Daraprim|Malacide|SID50104113|GNF-Pf-5586|SID56422411|Chloridin|TCMDC-123831|SID124881963|SID17389746|SID124881960|TCMDC-125860|SID26747011|SID855854|SID26751532|SID26747012|,405,10.0,
Clc1ccc(cc1)C(=O)CN(CCCN1c2c(CCc3c1cccc3)cccc2)C,3810,CHEMBL87708,No,SID50111779|SID50111780|Lofepramine|,0,10.0,
Clc1ccc(cc1)C(=O)NCCN1CCOCC1,4087,CHEMBL86304,No,SID104171398|SID50105006|Ro-111163000|Moclobemide|SID846440|SID50105007|SID50086440|GNF-Pf-695|SID90340853|,9,10.0,
Clc1ccc(cc1)C(=O)c1ccc(OC(C(OC(C)C)=O)(C)C)cc1,3222,CHEMBL672,Yes,Fenofibrate|SID26746914|SID104171156|SID85231046|SID50103926|SID11111182|SID26751450|SID144203698|Antara|Lipidil|Tricor|Fenoglide|SID90340778|SID11111181|SID56422492|Triglide|SID855565|Lipofen|,349,10.0,
Clc1ccc(cc1)C(CC(O)=O)CN,2197,CHEMBL701,Yes,Gablofen|SID50104402|SID26751712|SID104171115|Kemstro|Lioresal|SID855960|SID90341690|SID85230940|Baclofen|BA-34647|,177,4.7,
Clc1ccc(cc1)C(CCN(C)C)c1ncccc1,2624,CHEMBL505,Yes,SID50110994|Kloromin|Isoclor|Teldrin|Chlorpheniramine|Antagonate|Phenetron|SID90340572|Chlor-Trimeton|,58,10.0,
Clc1ccc(cc1)C(N1CCN(CC1)CCOCC(O)=O)c1ccccc1,2577,CHEMBL1000,Yes,Zyrtec|Cetirizine|SID90341832|,212,10.0,
Clc1ccc(cc1)C(N1CCN(CC1)Cc1cc(ccc1)C)c1ccccc1,3894,CHEMBL1623,Yes,Antivert|Meclizine|,13,10.0,
Clc1ccc(cc1)C(OCCN(C)C)c1ncccc1,2466,CHEMBL864,Yes,Clistin|Palgic|SID29217899|Carbinoxamine|,0,10.0,
Clc1ccc(cc1)C1(CCC1)C(N(C)C)CC(C)C,5021,CHEMBL1419,Yes,SID49732001|Sibutramine|Meridia|,112,10.0,
Clc1ccc(cc1)C1(O)CCN(CC1)CCC(C(=O)N(C)C)(c1ccccc1)c1ccccc1,3818,CHEMBL841,Yes,SID11112740|SID144203731|Brek|Tebloc|SID90340730|SID104171181|SID50104595|SID11113732|SID124880551|SID50104594|SID26751916|SID26751917|SID124880549|Imodium|Loperamide|SID11111380|,62,10.0,
Clc1ccc(cc1)C1(O)CCN(CC1)CCCC(=O)c1ccc(F)cc1,3438,CHEMBL54,Yes,Haldol|Keselen|SID11111260|SID90341418|SID56422397|SID124880291|SID50104201|SID26751574|SID855969|SID124880286|MCN-JR-1625|Serenace|SID11112116|Haldol Solutab|R-1625|SID50104202|SID11113356|SID144203713|SID487337|SID124880292|Haloperidol|SID104171168|SID50100251|SID26751575|SID26747061|SID26747062|SID85231072|SID124880288|,292,10.0,
Clc1ccc(cc1)C1=NN(CC(=O)NCCCN(CCCC)C)C(=O)CC1,20457637,CHEMBL1723680,No,SID49670585,0,10.0,
Clc1ccc(cc1)C1=NN(CC(=O)NCCCN2CCC(CC2)Cc2ccccc2)C(=O)CC1,20457630,,,,0,10.0,
Clc1ccc(cc1)C1=N[C@H](c2n(-c3sc(C)c(c13)C)c(nn2)C)CC(OC(C)(C)C)=O,26323622,CHEMBL1957266,No,,0,10.0,
Clc1ccc(cc1)C1CCC(CC1)C=1C(=O)C(=O)c2c(cccc2)C=1O,67544,CHEMBL222334,No,SID56463626,0,10.0,
Clc1ccc(cc1)CC1=NN(C2CCCN(CC2)C)C(=O)c2c1cccc2,2180,CHEMBL639,Yes,Rhinolast|Azelastine|Optilast|Astelin|Optivar|Astepro|,93,10.0,
Clc1ccc(cc1)CNC(SCCCc1nc[nH]c1)=N,2688,CHEMBL14690,No,SID11113684|Clobenpropit|SID26751870|,0,10.0,
Clc1ccc(cc1)Cn1c2c(cc(cc2)C(C)C)c(SC(C)(C)C)c1CC(C(O)=O)(C)C,2885052,CHEMBL29097,No,SID50111144|SID11114025|MK-886|SID29216407|SID49681739|SID90341050|SID26719785|,0,10.0,
Clc1ccc(cc1)[C@H](CCN(C)C)c1ncccc1,30576,CHEMBL1201353,Yes,SID90340867|Dexchlorpheniramine|SID29216403|,38,10.0,
Clc1ccc(cc1)[C@H](N1CCN(CC1)CCOCC(O)=O)c1ccccc1,1266001,CHEMBL1201191,Yes,SID26719822|Levocetirizine|SID49681558|,167,10.0,
Clc1ccc(cc1S(=O)(=O)N)C(=O)NN1c2c(CC1C)cccc2,3574,CHEMBL406,Yes,SID855885|SID56422467|SID26747199|Lozol|Indapamide|SID124883405|,35,10.0,
Clc1ccc(cc1S(=O)(=O)N)C1(O)NC(=O)c2c1cccc2,2631,CHEMBL1055,Yes,Chlortalidone|Hygroton|SID11532862|Chlorthalidone|G-33182|SID26747917|Thalitone|,137,10.0,
Clc1ccc(nc1)N1[C@@H](OC(=O)N2CCN(CC2)C)c2nccnc2C1=O,839530,CHEMBL1522,Yes,Lunesta|SID29215492|(S)-Zopiclone|Eszopiclone|SID49666409|,159,10.0,
Clc1ccc2nsnc2c1NC=1NCCN=1,5287,CHEMBL1079,Yes,SID29216212|Tizanidine|SID29216213|Zanaflex|SID26754628|SID90340638|,29,10.0,
Clc1cccc(Cl)c1-c1noc(C)c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O,17358,CHEMBL893,Yes,Pathocil|R-13423|SID124893598|Dycill|Dynapen|Pathocill|Dicloxacillin|BRL-1702|,2,10.0,
Clc1cccc(Cl)c1NC=1NCCN=1,2701,CHEMBL134,Yes,Catapres|Clonidine|Clorpres|SID26751841|Combipres|ST-155BS|SID90341662|SID11110985|SID104171138|SID11110984|SID11113648|Catapres-Tts-2|Catapres-Tts-3|Catapres-Tts-1|Duraclon|ST-155-BS|,344,10.0,
Clc1cccc(Cl)c1Nc1ccccc1CC([OH2+])=O,2925,CHEMBL139,Yes,Cataflam|SID24424557|Diclofenac|Voltaren Xr|Cambia|Voltaren-XR|Voltaren Ophthalmic|Solaraze|Voltaren|Arthrotec|,505,10.0,
Clc1cccc(Cl)c1OC(C)C=1NCCN=1,28460,CHEMBL17860,No,Lofexidine,62,10.0,
Clc1ccccc1C(C(Cl)Cl)c1ccc(Cl)cc1,4066,CHEMBL1670,Yes,CB-313|SID104171128|SID50105583|SID144203654|SID85230966|SID90341596|Mitotane|SID56462780|o|p'-DDD|SID94579|SID17389949|SID26752984|SID26747348|Lysodren|,14,10.0,
Clc1ccccc1C(n1ccnc1)(c1ccccc1)c1ccccc1,2710,CHEMBL104,Yes,Mycelex-7|SID50106077|SID50106078|SID144203662|Clotrimazole|Gyne-Lotrimin 3|SID11532882|SID26747487|Gyne-Lotrimin Combination Pack|Mycelex|Mycelex-7 Combination Pack|GNF-Pf-3499|SID90340692|SID11110962|SID124879671|Gyne-lotrimin|Gynix|Trivagizole 3|SID11110963|Gyne-Lotrimin|SID50106076|BAY-5097|Gyne-Lotrimin 3 Combination Pack|Lotrimin|Canesten|SID85230973|SID569393|Mycelex-G|SID26747486|SID50106079|,91,10.0,
Clc1ccccc1C1=NC(O)C(=O)Nc2c1cc(Cl)cc2,3821,CHEMBL580,Yes,Loraz|Lorazepam Intensol|Ativan|Lorazepam|Lorazepam Preservative Free|SID144205222|WY-4036|SID29215381|,189,10.0,
Clc1ccccc1C1\C(=C(\OCC)/O)\C(=NC(C)=C1C(OC)=O)COCCN,21395724,CHEMBL27094,No,SID49681578,0,10.0,
Clc1ccccc1CN1CCc2sccc2C1,5273,CHEMBL833,Yes,SID104171328|SID50085878|Ticlopidine|SID11112786|Ticlid|SID26751617|SID144204209|,209,10.0,
Clc1ccccc1[C@H](N1CCc2sccc2C1)C(OC)=O,54632,CHEMBL1771,Yes,Plavix|SID49666065|Clopidogrel|SID49666423|,1217,10.0,
Clc1nc(C(=O)N=C(N)N)c(nc1N)N,15403,CHEMBL945,Yes,Hydro-Ride|SID11110775|Midamor|SID26751628|SID124879259|SID104171108|Amiloride|SID26751629|SID49645530|SID90341609|SID124879263|SID11113372|,99,10.0,
Clc1nc(C(=O)NC(N)=N)c(nc1N)N,15403,CHEMBL945,Yes,Hydro-Ride|SID11110775|Midamor|SID26751628|SID124879259|SID104171108|Amiloride|SID26751629|SID49645530|SID90341609|SID124879263|SID11113372|,99,10.0,
Clc1nc(N)c2ncn(c2n1)[C@@H]1O[C@H](CO)[C@@H](O)C1,19105,CHEMBL1619,Yes,SID144204385|SID866156|RWJ-26251|Cladribine|SID26757803|Cladaribine|Leustatin|SID124886798|SID26719669|SID50104045|SID56422184|SID855756|,119,10.0,
Clc1nc(N)c2ncn(c2n1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,106472,CHEMBL1750,Yes,Clofarabine|Clolar|SID144205735|,441,10.0,
Clc1nc(N)c2ncn(c2n1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,8627,CHEMBL285819,No,SID90341035|SID56463001|SID855580|2-Chloroadenosine|SID50103933|SID26751454|,0,10.0,
Clc1nc(N2CCC(N)CC2)ccc1,116402,CHEMBL90472,No,SID90340574|SID26752102|SID11111781|SID11113955|,0,10.0,
Clc1nc(n(Cc2ccc(cc2)-c2ccccc2-c2[nH]nnn2)c1CO)CCCC,3824,CHEMBL191,Yes,SID26748956|SID144204988|Losartan|,650,10.0,
Clc1nc(nc(OC)c1NC=1NCCN=1)C,4645,CHEMBL19236,No,BE5895|SID90341434|SID11111430|Nucynt|Moxonidine|SID85148350|BDF5896|Cynt|Physiotens|Norcynt|SID11111431|,37,10.0,
FC(F)(CCCC)[C@@]1(O[C@H]2[C@H](CC1)[C@@H](CCCCCCC(O)=O)C(=O)C2)O,138948,CHEMBL1201134,Yes,Lubiprostone|Amitiza|RU-0211|SID144206539|,56,10.0,
FC(F)(F)c1c2nc(cc(c2ccc1)C(O)C1NCCCC1)C(F)(F)F,3906,CHEMBL416956,Yes,SID26748684|GNF-Pf-5544|Mefloquine|SID29216385|WR-142490|Lariam|Mefaquin|Ro-21-5998|,119,10.0,
FC(F)(F)c1c2nc(cc(c2ccc1)[C@H](O)[C@@H]1NCCCC1)C(F)(F)F,37171,CHEMBL172,No,SID26755467|(S|R)-Mefloquine|,0,10.0,
FC(F)(F)c1cc(N2CCNCC2)ccc1,4145,CHEMBL274866,No,SID26756537,0,10.0,
FC(F)(F)c1cc(NC(=O)C(C)C)ccc1[N+](=O)[O-],3280,CHEMBL806,Yes,SID85231055|SID50105599|SID50105600|SID26747365|SID50105598|Eulexin|SID124880153|SID26747366|Flutamide|SID26753014|SID11532925|SID17388997|SID90341271|SID124880151|SCH-13521|Drogenil|SID11111203|SID49675006|SID26753015|SID104171162|SID50105597|SID11111202|SID144203705|,113,10.0,
FC(F)(F)c1cc(NC(=O)C(O)(C)C)ccc1[N+](=O)[O-],82752,CHEMBL491,No,SID56314870|SID17388977|Hydroxyflutamide|,2,10.0,
FC(F)(F)c1cc([N+](=O)[O-])c(cc1)C(=O)C1C(=O)CCCC1=O,103195,CHEMBL1337,Yes,Nitisinone|Orfadin|SC-0735|,29,10.0,
FC(F)(F)c1cc(ccc1)CCCN[C@H](C)c1c2c(ccc1)cccc2,137743,CHEMBL1201284,Yes,Sensipar|SID124893630|Cinacalcet|SID50125742|AMG-073|,84,10.0,
FC(F)(F)c1cc2N=C(N3CCN(CC3)C)c3n(-c2cc1)ccc3,2588,CHEMBL27403,No,CGS-12066B|SID11113615|SID90341822|SID124879476|SID50104508|SID11110877|SID26751815|SID124879474|,0,10.0,
FC(F)(F)c1ccc(N/C(/O)=C(/C(=O)C)\C#N)cc1,4586501,,,,0,10.0,
FC(F)(F)c1ccc(NC(=O)c2cnoc2C)cc1,3762,CHEMBL960,Yes,SID50104056|SID56422128|SID26746986|SID90341277|SID124880563|Arava|SID50104054|Sulol|SID11111382|HWA-486|Leflunomide|SID26746985|SID50100264|SID144203733|SID50104055|SID855764|SU-101|SID85231115|SID11111383|SID26746987|SID124880568|,102,10.0,
FC(F)(F)c1ccc(OC(CCNC)c2ccccc2)cc1,3269,CHEMBL41,Yes,Fluoxetine|Prozac Weekly|SID104171153|SID26751973|SID26755310|Sarafem|Symbyax|SID144203695|Prozac|SID50104648|SID90341619|,402,10.0,
FC(F)(F)c1ccc(cc1)/C(=N/OCCN)/CCCCOC,4481878,CHEMBL814,Yes,SID144204388|Fluvoxamine|SID90340960|SID50103976|Luvox|SID104171369|SID26751469|,65,10.0,
FC(F)(F)c1ccc(cc1)C(=NOCCN)CCCCOC,4481878,CHEMBL814,Yes,SID144204388|Fluvoxamine|SID90340960|SID50103976|Luvox|SID104171369|SID26751469|,65,10.0,
FC(F)(F)c1ccc(cc1)C(=O)Nc1nc2cc(ccc2n1CCc1ccc(OC(=O)c2ccc(OC)cc2)cc1)C(O)=O,26646939,CHEMBL1797937,No,BIX-01338,0,10.0,
FC(F)(F)c1ccc(cc1)[C@@H]1C[C@H]1N,23315881,CHEMBL402866,No,,0,50.0,
FC(F)(F)c1ccc(cc1NC(=O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@]12C)[C@@]1([C@H](NC(=O)C=C1)CC3)C)C(F)(F)F,5293502,CHEMBL1200969,Yes,GG-745|Dutasteride|GI-198745|Avodart|,281,10.0,
FC(F)C(N)(CCCN)C(O)=O,2902,CHEMBL830,Yes,SID90341137|SID575150|Ornidyl|Eflornithine|Vaniqa|,83,10.0,
FC(F)Oc1ccc(cc1OC)-c1nnc(O)cc1,5521,CHEMBL313842,No,SID50104700|SID26752043|SID11111982|SID49681610|Zardaverine|SID50104699|SID85231289|SID11113879|SID26719752|SID26752044|SID11111981|,0,10.0,
FC1(F)CCC(CC1)C(=O)N[C@@H](CCN1[C@H]2CC(n3c(nnc3C)C(C)C)C[C@@H]1CC2)c1ccccc1,2273675,,,,0,10.0,
FC12C(C3CC(C)C(O)(C(=O)CO)C3(CC1O)C)CCC1=CC(=O)C=CC12C,2896,CHEMBL1393513,No,SID24820037,0,-,
FC12C(C3CC4OC5(OC4(C(=O)COC(=O)C)C3(CC1O)C)CCCC5)CCC1=CC(=O)C=CC12C,2048,,,,0,10.0,
FC12C(C3CCC(O)(C(=O)C)C3(CC1O)C)CC(C1=CC(=O)C=CC12C)C,3267,CHEMBL1716015,No,SID92763319,0,10.0,
FC1=CN(C(=O)NCCCCCC)C(=O)NC1=O,2479,CHEMBL460499,No,SID26749035|Mifurol|SID144205017|Carmofur|,0,10.3,
FC1=CN(C2OC(CO)C(O)C2)C(=O)NC1=O,3246,CHEMBL6628,No,SID124883239,0,10.0,
FC1=CN(C2OCCC2)C(=O)NC1=O,5193,CHEMBL20883,No,MJF-12264|SID26754499|Tegafur|SID29215356|SID56422217|SID8139878|,108,10.0,
FC1=CNC(=O)NC1=O,3268,CHEMBL185,Yes,Fluorouracil|SID50105574|Fluoroplex|Fluracil|Ro-2-9757|Ro-29757|SID124880118|Carac|Efudex|SID82653|SID90341469|Adrucil|SID26747342|SID11111190|SID144203701|5-FU|SID26752979|SID8139872|SID104171158|SID85231050|SID17389875|,2889,10.0,
F[C@@H]1C2=CC(=O)C=C[C@@]2([C@@H]2[C@H]([C@@H]3C[C@H]4OC(O[C@@]4(C(=O)CO)[C@]3(C[C@@H]2O)C)(C)C)C1)C,74144,CHEMBL1512,Yes,Flunisolide|Aerospan hfa|Nasarel|RS-3999|Nasalide|Aerospan|SID56463079|Aerobid|,5,10.0,
F[C@@]12[C@H]([C@@H]3C[C@@H](C)[C@H](C(=O)CO)[C@]3(C[C@@H]1O)C)CCC1=CC(=O)C=C[C@@]12C,4470604,CHEMBL1766,Yes,A-41-304|HOE-304|Topicort|Topicort Lp|SID56423147|SID144204440|Desoximetasone|SID29215017|R-2113|SID855924|,17,10.0,
F[C@@]12[C@H]([C@@H]3C[C@@H](C)[C@](O)(C(=O)CO)[C@]3(C[C@@H]1O)C)CCC1=CC(=O)C=C[C@@]12C,5541,CHEMBL384467,Yes,Decadron|Dexacen-4|Dexone 4|Kortico Injection|Aeroseb-Dex|Decaspray|Dexamethasone Palmitate|Maxidex|Mymethasone|Ozurdex|Dexair|Dexamethasone Metasulfobenzoate Sodium|Dexamethasone Valerate|Dexamethasone Intensol|SID26752876|Dexamethasone|Dexone 0.75|Dexone 1.5|Fluormethylprednisolone|Dalalone|Dexone|Decaderm|Decadron-LA|Dexacort|Hexadrol|SID17389945|Dexone 0.5|Neodecadron|,5858,-,
F[C@@]12[C@H]([C@@H]3C[C@@H](C)[C@](O)(C(=O)COC(=O)C)[C@]3(C[C@@H]1O)C)CCC1=CC(=O)C=C[C@@]12C,206624,CHEMBL1530428,No,SID855773|SID56423129|,0,10.0,
F[C@@]12[C@H]([C@@H]3C[C@H]4OC(O[C@@]4(C(=O)CO)[C@]3(C[C@@H]1O)C)(C)C)CCC1=CC(=O)C=C[C@@]12C,6196,CHEMBL1504,Yes,Flutex|Triacort|Azmacort|Kenalog-H|Tri-Nasal|Triamcinolone Acetonide In Absorbase|Vetalog|SID855857|Kenalog|Kenalog-10|Trymex|Allernaze|Oralone|Triamcinolone Acetonide|Triatex|Triderm|SID29215012|Aristocort|Aristocort A|Kenalog-40|Nasacort|Oracort|Triesence|Trivaris|SID56423119|Triacet|Aristogel|Kenalog In Orabase|Nasacort Aq|Nasacort Hfa|,1164,10.0,
F[C@@]12[C@H]([C@@H]3C[C@H]4OC(O[C@@]4(C(=O)CO)[C@]3(C[C@@H]1O)C)(C)C)C[C@H](F)C1=CC(=O)C=C[C@@]12C,5980,CHEMBL989,Yes,SID855535|SID29214997|Fluocinolone|Retisert|SID398387|FS Shampoo|Derma-Smoothe/Fs|Fluocinolone Acetonide|Synalar-Hp|Fluonid|Synalar|Dermotic|Capex|Fluocet|Fluotrex|Fs|Derma-Smoothe/FS|SID56422130|,634,10.0,
F[C@@]12[C@H]([C@@H]3C[C@H]4OC(O[C@@]4(C(=O)COC(=O)C)[C@]3(C[C@@H]1O)C)(C)C)C[C@H](F)C1=CC(=O)C=C[C@@]12C,9265,CHEMBL1501,Yes,Fluocinonide Emulsified Base|Vanos|Fluocinolide|Fluocinonide|Lidex|Lidex-E|SID855724|,21,10.0,
Fc1cc(F)c(F)cc1C[C@@H](N)CC(=O)N1CCn2c(nnc2C(F)(F)F)C1,3571948,CHEMBL1422,Yes,Januvia|MK-0431|Sitagliptin|,1083,10.0,
Fc1cc(F)ccc1-c1cc(C(O)=O)c(O)cc1,2951,CHEMBL898,Yes,SID11112675|Diflunisal|SID26746997|SID124882514|SID855794|Dolobid|,9,10.0,
Fc1cc(F)ccc1C(O)(Cn1ncnc1)Cn1ncnc1,3248,CHEMBL106,Yes,Diflucan|Triflucan|Diflucan In Sodium Chloride|SID26748877|Fluconazole|SID49666152|UK-49858|Fluconazole In Sodium Chloride|,282,10.0,
Fc1cc(F)ccc1N1C=C(C(O)=O)C(=O)c2cc(F)c(nc12)N1CC(N)CC1,5316,CHEMBL273348,No,SID124893342|ABBOTT-61827|Ozex|SID50112789|Tosufloxacin Tosilate|Tosufloxacin|,0,10.0,
Fc1cc(F)ccc1[C@](O)([C@@H](C)c1ncncc1F)Cn1ncnc1,64684,CHEMBL638,Yes,UK-109496|SID26719857|Vfend|Voriconazole|,280,9.9,
Fc1cc(N2C[C@@H](OC2=O)CNC(=O)C)ccc1N1CCOCC1,390139,CHEMBL126,Yes,SID49681612|Linezolid|U-100766|SID26719842|Zyvox|SID144205799|,200,10.0,
Fc1cc(NC(=O)c2ccc(cc2)CNC(=O)\C=C\c2cccnc2)c(N)cc1,7976319,,,,0,50.0,
Fc1cc(ccc1-c1ccccc1)C(C(O)=O)C,3277,CHEMBL563,Yes,SID26747178|SID860839|Ansaid|SID855731|BTS-18322|BTS 18322|Flurbiprofen|U-27182|SID520771|SID49732000|Ocufen|,53,10.0,
Fc1cc2N=C(N3CCN(CC3)C)c3c(Cc2cc1)cccc3,44882,CHEMBL63756,No,SID26754614|SID26719743|Fluperlapine|SID144205333|,0,10.0,
Fc1cc2c(-n3c(CN(C)C2=O)c(nc3)C(OCC)=O)cc1,3256,CHEMBL407,Yes,SID85231047|Anexate|Flumazenil|Ro-151788000|SID11114035|SID11532958|SID104171157|SID26719655|Flumazepil|SID50104818|SID56422177|SID26752173|Ro-151788|Mazicon|SID11111184|Romazicon|SID90341071|,33,10.0,
Fc1cc2c(N(C=C(C(O)=O)C2=O)C2CC2)c(OC)c1N1CC(NCC1)C,5186,CHEMBL31,Yes,SID124888832|Gatifloxacin|Tequin|SID861394|SID104171401|SID103905240|BMS-206584-01|Zymar|Zymaxid|AM-1155|SID26748958|SID144204535|,59,10.0,
Fc1cc2c(N(C=C(C(O)=O)C2=O)C2CC2)c(OC)c1N1C[C@H]2[C@H](NCCC2)C1,134802,CHEMBL32,Yes,Moxifloxacin|Avelox|Vigamox|,732,10.0,
Fc1cc2c(N(C=C(C(O)=O)C2=O)CC)cc1N1CCN(CC1)C,46291,CHEMBL267648,No,Pefloxacin|EU-5306|1589 RB|Perflacine|,0,10.0,
Fc1cc2c(OC=C(C(O)=O)C2=O)cc1,3310229,,,,0,10.0,
Fc1cc2c(nc1N1CCNCC1)N(C=C(C(O)=O)C2=O)CC,3116,CHEMBL826,Yes,AT-2266|Flumark|SID855964|SID124882681|Penetrex|PD-107779|CI-919|Enoxacin|SID11112842|SID494643|,0,10.0,
Fc1cc2c3N(C=C(C(O)=O)C2=O)C(COc3c1N1CCN(CC1)C)C,4422,CHEMBL4,Yes,SID85231170|SID124880996|Ofloxacin|Ocuflox|Tarivid|SID26747609|SID26747610|Floxin Otic|SID50106760|SID56423109|SID124880995|Floxin|HOE-280|Visiren|SID11533038|SID90341488|DL-8280|,154,10.0,
Fc1cc2c3N(C=C(C(O)=O)C2=O)[C@H](COc3c1C1(N)CC1)C,59360,CHEMBL240163,No,SID26719888|Pasil|SID50112787|SID49681761|Pazufloxacin|,0,10.0,
Fc1cc2c3N(C=C(C(O)=O)C2=O)[C@H](COc3c1N1CCN(CC1)C)C,131410,CHEMBL33,Yes,SID49665952|Iquix|RWJ-25213|Floxacin|SID26719895|DR-3355|Quixin|Levofloxacin|Levaquin|,187,10.0,
Fc1cc2onc(c2cc1)C1CCN(CC1)CCC=1C(=O)N2C(=NC=1C)CCCC2,4895,CHEMBL85,Yes,SID104171228|SID11111724|R-64766|Risperdal M|Risperdal M-Tab|SID50123965|SID11111725|SID49666400|SID26719830|R-64-766|Risperdal Consta|SID85231208|Risperdal|Risperidone|SID124881313|SID50106975|Risperdal Consta Long Acting|SID26753640|SID50106974|,1054,10.0,
Fc1cc\2c(NC(=O)/C/2=C\c2[nH]c(C)c(C(=O)NCCN(CC)CC)c2C)cc1,4486264,CHEMBL535,Yes,SU-11248|Sunitinib|SID50100120|SID26758053|Sutent|,1077,10.0,
Fc1ccc(cc1)-c1c(COC)c(nc(C(C)C)c1\C=C\[C@@H](O)C[C@@H](O)CC(O)=O)C(C)C,393588,CHEMBL1477,Yes,Cerivastatin|Lipobay|SID50111694|Baycol|,0,10.5,
Fc1ccc(cc1)-c1c2c(n(C(C)C)c1\C=C\[C@@H](O)C[C@@H](O)CC(O)=O)cccc2,393587,CHEMBL1078,No,Fluvastatin|Lescol|Lescol Xl|,101,10.0,
Fc1ccc(cc1)C(=O)C1CCN(CC1)CCC=1C(=O)N2C(=NC=1C)C=CC=C2,4681,CHEMBL18331,No,R-47465|SID11111590|SID90341504|SID56422490|SID144203771|SID104171208|SID85231174|Pirenperone|SID50103904|SID26746907|SID855539|,0,10.0,
Fc1ccc(cc1)C(=O)CCCN1CCC(n2c3c(nc2O)cccc3)=CC1,3056,CHEMBL1108,Yes,Inapsine|Droleptan|SID855921|SID11112409|Droperidol|SID124882342|McN-JR-4749|SID26748461|R-4749|Dridol|SID56463295|SID26719691|SID144204012|,37,10.0,
Fc1ccc(cc1)C(=O)c1cc2nc([nH]c2cc1)NC(OC)=O,32932,CHEMBL1454946,No,Biovermin|Flubendazole|Flumoxal|Flutelmium|Flubenol|R-17889|SID49681603|SID26719867|,0,10.0,
Fc1ccc(cc1)C(N1CCN(CC1)Cc1ccc(OC)c(OC)c1OC)c1ccc(F)cc1,3812,CHEMBL29188,No,Lomerizine|SID26757962|,0,10.0,
Fc1ccc(cc1)C1(OCc2c1ccc(c2)C#N)CCCN(C)C,2669,CHEMBL549,Yes,Citalopram|Celexa|SID90340852|SID50104852|,583,10.0,
Fc1ccc(cc1)C1CCNCC1COc1cc2OCOc2cc1,4529,CHEMBL169007,No,,0,10.0,
Fc1ccc(cc1)CN/C(/O)=C\1/N=C(N(C)C(=O)C/1=O)C(NC(=O)c1oc(nn1)C)(C)C,9772961,,,,0,10.0,
Fc1ccc(cc1)[C@@H](O)CC[C@@H]1[C@H](N(C1=O)c1ccc(F)cc1)c1ccc(O)cc1,132493,CHEMBL1138,Yes,Ezetimibe|SCH-58235|SID144204996|SID26719841|Zetia|,638,10.0,
